device_id,connection_date,connection_time,device_type
122,2023-01-30,2023-04-15 00:14:33,Speaker
624,2023-02-22,2023-04-15 00:18:36,IoT Device
895,2023-02-19,2023-04-15 05:36:40,Speaker
196,2023-03-07,2023-04-15 21:30:39,IoT Device
589,2023-02-28,2023-04-15 19:45:51,Watch
25,2023-01-09,2023-04-15 17:09:32,Watch
308,2023-02-16,2023-04-15 17:08:33,IoT Device
477,2023-03-09,2023-04-15 04:20:25,Monitor
543,2023-01-03,2023-04-15 03:26:53,Speaker
894,2023-01-16,2023-04-15 07:06:38,Watch
859,2023-02-20,2023-04-15 14:17:52,Speaker
198,2023-01-29,2023-04-15 17:52:21,Monitor
661,2023-03-13,2023-04-15 15:20:40,Monitor
252,2023-02-04,2023-04-15 00:45:05,Watch
959,2023-01-30,2023-04-15 19:04:02,Speaker
492,2023-03-11,2023-04-15 17:11:49,Monitor
903,2023-03-12,2023-04-15 19:17:41,IoT Device
933,2023-02-27,2023-04-15 04:48:20,Watch
834,2023-03-29,2023-04-15 12:48:10,Monitor
268,2023-03-12,2023-04-15 18:05:06,Monitor
583,2023-01-11,2023-04-15 13:10:01,IoT Device
783,2023-03-29,2023-04-15 15:59:34,IoT Device
948,2023-02-25,2023-04-15 18:25:02,Watch
306,2023-02-18,2023-04-15 18:08:03,Speaker
506,2023-01-01,2023-04-15 12:35:08,IoT Device
327,2023-03-28,2023-04-15 04:56:52,IoT Device
258,2023-02-24,2023-04-15 08:54:55,IoT Device
388,2023-03-08,2023-04-15 09:09:11,Speaker
583,2023-03-07,2023-04-15 21:56:24,Speaker
274,2023-01-22,2023-04-15 12:57:39,Watch
88,2023-03-17,2023-04-15 02:55:55,Monitor
865,2023-03-19,2023-04-15 19:56:01,Speaker
679,2023-02-02,2023-04-15 15:06:37,IoT Device
274,2023-03-07,2023-04-15 23:43:15,Speaker
448,2023-02-05,2023-04-15 04:38:56,Speaker
830,2023-02-26,2023-04-15 20:50:58,Speaker
895,2023-02-22,2023-04-15 19:18:32,Watch
456,2023-02-19,2023-04-15 06:51:24,IoT Device
726,2023-03-19,2023-04-15 16:29:04,Speaker
885,2023-01-23,2023-04-15 23:24:32,Watch
821,2023-03-30,2023-04-15 01:53:56,Watch
337,2023-01-13,2023-04-15 03:17:11,IoT Device
504,2023-02-22,2023-04-15 01:43:31,IoT Device
670,2023-02-25,2023-04-15 04:05:16,Monitor
956,2023-02-14,2023-04-15 04:39:12,Monitor
421,2023-02-07,2023-04-15 18:43:16,IoT Device
155,2023-03-07,2023-04-15 03:31:19,IoT Device
735,2023-03-04,2023-04-15 09:30:35,IoT Device
719,2023-02-20,2023-04-15 07:21:34,IoT Device
316,2023-01-27,2023-04-15 18:15:44,Speaker
919,2023-02-21,2023-04-15 12:34:18,Speaker
173,2023-02-12,2023-04-15 02:22:18,Speaker
640,2023-01-23,2023-04-15 03:53:18,Watch
231,2023-01-08,2023-04-15 09:51:10,Monitor
456,2023-01-09,2023-04-15 14:05:34,Monitor
931,2023-01-09,2023-04-15 14:48:04,Speaker
90,2023-03-19,2023-04-15 17:02:58,Watch
980,2023-01-01,2023-04-15 20:30:26,Monitor
64,2023-03-20,2023-04-15 16:31:04,Watch
10,2023-03-13,2023-04-15 08:35:52,Monitor
764,2023-02-21,2023-04-15 05:04:20,Monitor
559,2023-03-24,2023-04-15 15:18:00,Speaker
438,2023-03-23,2023-04-15 12:23:09,Monitor
706,2023-03-21,2023-04-15 02:18:42,Watch
779,2023-03-04,2023-04-15 22:49:38,Watch
778,2023-03-14,2023-04-15 08:43:50,Watch
586,2023-03-06,2023-04-15 01:33:43,Speaker
925,2023-02-24,2023-04-15 15:59:39,IoT Device
911,2023-03-09,2023-04-15 04:07:59,Monitor
623,2023-03-10,2023-04-15 22:30:14,Speaker
169,2023-03-09,2023-04-15 17:45:21,Watch
210,2023-01-20,2023-04-15 17:07:11,IoT Device
722,2023-03-03,2023-04-15 22:19:15,Speaker
364,2023-02-26,2023-04-15 20:21:36,Speaker
470,2023-02-17,2023-04-15 01:20:20,IoT Device
181,2023-03-26,2023-04-15 14:44:30,Speaker
768,2023-02-06,2023-04-15 12:56:49,Speaker
306,2023-02-12,2023-04-15 11:58:39,Monitor
22,2023-03-06,2023-04-15 12:50:23,Watch
879,2023-01-12,2023-04-15 15:33:30,Watch
597,2023-02-15,2023-04-15 19:23:31,IoT Device
592,2023-03-25,2023-04-15 23:07:22,Monitor
481,2023-03-29,2023-04-15 14:18:18,Watch
117,2023-01-29,2023-04-15 16:37:50,Watch
332,2023-01-05,2023-04-15 04:44:07,Monitor
246,2023-01-05,2023-04-15 21:05:24,Watch
757,2023-01-30,2023-04-15 12:00:33,Monitor
833,2023-03-04,2023-04-15 22:49:26,Watch
31,2023-01-14,2023-04-15 09:37:32,Speaker
924,2023-03-10,2023-04-15 06:29:47,Monitor
443,2023-03-11,2023-04-15 07:51:15,IoT Device
923,2023-03-09,2023-04-15 19:04:59,IoT Device
373,2023-03-21,2023-04-15 18:29:50,Speaker
88,2023-01-23,2023-04-15 04:54:03,Watch
900,2023-01-28,2023-04-15 02:26:10,IoT Device
497,2023-03-06,2023-04-15 00:57:37,Watch
961,2023-01-31,2023-04-15 18:20:50,Speaker
245,2023-03-23,2023-04-15 06:18:50,IoT Device
280,2023-03-03,2023-04-15 16:42:11,Watch
131,2023-03-30,2023-04-15 17:11:47,IoT Device
639,2023-03-13,2023-04-15 21:48:35,Speaker
823,2023-02-25,2023-04-15 10:53:31,Watch
278,2023-01-26,2023-04-15 05:16:07,IoT Device
201,2023-01-16,2023-04-15 08:27:40,Speaker
822,2023-02-17,2023-04-15 17:07:56,Monitor
287,2023-02-26,2023-04-15 05:25:25,Speaker
156,2023-01-22,2023-04-15 04:25:46,Monitor
381,2023-02-16,2023-04-15 12:01:13,Speaker
307,2023-01-12,2023-04-15 23:47:13,Speaker
453,2023-01-13,2023-04-15 09:11:06,IoT Device
234,2023-01-20,2023-04-15 21:36:06,Monitor
867,2023-02-13,2023-04-15 04:53:10,Monitor
949,2023-02-27,2023-04-15 12:12:30,Speaker
468,2023-02-15,2023-04-15 13:01:15,Watch
850,2023-03-19,2023-04-15 20:27:33,IoT Device
242,2023-02-16,2023-04-15 13:24:22,IoT Device
130,2023-03-30,2023-04-15 15:06:24,Speaker
518,2023-03-04,2023-04-15 00:44:22,Monitor
351,2023-03-01,2023-04-15 16:36:49,Watch
387,2023-03-13,2023-04-15 22:23:31,Speaker
388,2023-01-25,2023-04-15 22:47:22,Watch
387,2023-02-20,2023-04-15 19:11:20,Speaker
820,2023-01-29,2023-04-15 18:03:45,Monitor
894,2023-02-10,2023-04-15 08:29:29,IoT Device
733,2023-02-20,2023-04-15 16:59:41,Watch
239,2023-02-25,2023-04-15 04:16:01,Monitor
460,2023-03-22,2023-04-15 16:06:11,IoT Device
658,2023-03-11,2023-04-15 04:02:41,Watch
750,2023-02-23,2023-04-15 05:43:58,Speaker
637,2023-01-09,2023-04-15 12:41:14,Monitor
325,2023-02-23,2023-04-15 17:47:43,Monitor
678,2023-01-19,2023-04-15 11:39:27,IoT Device
511,2023-02-21,2023-04-15 16:22:09,Monitor
731,2023-01-18,2023-04-15 14:09:21,Watch
588,2023-03-11,2023-04-15 08:47:19,Watch
974,2023-01-09,2023-04-15 07:36:54,Speaker
54,2023-01-14,2023-04-15 09:39:46,IoT Device
894,2023-03-27,2023-04-15 15:06:39,IoT Device
603,2023-02-09,2023-04-15 00:54:27,Watch
759,2023-01-21,2023-04-15 01:18:13,Watch
625,2023-03-03,2023-04-15 17:30:27,Watch
488,2023-01-01,2023-04-15 14:27:15,Speaker
3,2023-01-11,2023-04-15 12:12:33,Speaker
218,2023-02-08,2023-04-15 13:57:39,Speaker
631,2023-01-31,2023-04-15 11:18:36,Speaker
475,2023-01-21,2023-04-15 03:36:39,Watch
285,2023-01-25,2023-04-15 02:01:37,Watch
820,2023-02-11,2023-04-15 02:26:41,Speaker
828,2023-02-24,2023-04-15 06:26:11,Monitor
890,2023-01-12,2023-04-15 09:33:03,Speaker
817,2023-03-14,2023-04-15 17:48:49,Watch
729,2023-02-25,2023-04-15 17:10:52,Monitor
1000,2023-01-09,2023-04-15 23:09:20,Watch
761,2023-01-18,2023-04-15 05:27:34,Watch
655,2023-01-01,2023-04-15 06:11:42,Speaker
675,2023-01-19,2023-04-15 17:04:13,Speaker
69,2023-01-31,2023-04-15 07:59:25,Speaker
223,2023-01-24,2023-04-15 02:57:19,IoT Device
332,2023-04-01,2023-04-15 10:16:55,IoT Device
230,2023-03-31,2023-04-15 14:09:48,Monitor
45,2023-02-05,2023-04-15 03:23:42,IoT Device
822,2023-01-16,2023-04-15 05:07:15,Watch
148,2023-03-26,2023-04-15 10:32:49,IoT Device
717,2023-03-01,2023-04-15 00:40:22,Speaker
323,2023-03-29,2023-04-15 18:07:13,IoT Device
612,2023-03-26,2023-04-15 17:14:17,Speaker
749,2023-03-04,2023-04-15 02:42:54,Monitor
454,2023-01-09,2023-04-15 15:12:17,Monitor
424,2023-03-31,2023-04-15 04:31:29,Watch
516,2023-02-24,2023-04-15 07:07:31,Monitor
152,2023-01-09,2023-04-15 06:42:39,Watch
377,2023-02-24,2023-04-15 16:56:49,Watch
142,2023-03-14,2023-04-15 15:32:06,Monitor
70,2023-02-06,2023-04-15 22:26:05,IoT Device
431,2023-01-17,2023-04-15 16:52:00,Speaker
524,2023-03-12,2023-04-15 17:50:39,IoT Device
298,2023-01-08,2023-04-15 11:14:28,Monitor
41,2023-02-20,2023-04-15 19:06:40,IoT Device
568,2023-02-23,2023-04-15 17:44:59,IoT Device
188,2023-01-15,2023-04-15 07:15:18,Speaker
575,2023-01-06,2023-04-15 21:52:36,Watch
545,2023-01-13,2023-04-15 16:12:58,Monitor
454,2023-03-02,2023-04-15 06:23:55,Watch
205,2023-02-12,2023-04-15 12:51:51,Speaker
991,2023-03-20,2023-04-15 17:10:31,Speaker
587,2023-03-27,2023-04-15 07:12:13,Monitor
33,2023-01-30,2023-04-15 06:22:29,IoT Device
109,2023-02-07,2023-04-15 16:56:44,Watch
427,2023-03-30,2023-04-15 01:10:16,IoT Device
128,2023-01-03,2023-04-15 16:38:30,Speaker
671,2023-03-01,2023-04-15 06:42:31,Watch
488,2023-03-03,2023-04-15 02:42:23,Speaker
270,2023-01-14,2023-04-15 03:56:13,IoT Device
757,2023-01-25,2023-04-15 07:10:14,IoT Device
335,2023-03-18,2023-04-15 23:35:56,Speaker
412,2023-03-11,2023-04-15 13:21:25,IoT Device
147,2023-03-22,2023-04-15 23:18:46,Speaker
766,2023-02-27,2023-04-15 23:18:48,Watch
797,2023-03-01,2023-04-15 18:56:45,Monitor
100,2023-02-04,2023-04-15 06:17:20,Monitor
310,2023-01-05,2023-04-15 23:21:39,Watch
98,2023-02-10,2023-04-15 22:07:31,Speaker
241,2023-03-15,2023-04-15 15:34:20,Watch
234,2023-03-22,2023-04-15 22:21:50,Speaker
917,2023-02-22,2023-04-15 23:43:39,IoT Device
341,2023-02-13,2023-04-15 02:17:35,Monitor
556,2023-01-31,2023-04-15 11:04:35,Monitor
730,2023-01-21,2023-04-15 02:15:34,IoT Device
619,2023-03-03,2023-04-15 03:53:38,Watch
895,2023-01-24,2023-04-15 00:04:46,Monitor
668,2023-03-29,2023-04-15 21:11:52,IoT Device
595,2023-01-02,2023-04-15 01:43:56,Speaker
1000,2023-02-18,2023-04-15 08:25:42,IoT Device
627,2023-01-26,2023-04-15 02:37:21,IoT Device
378,2023-02-08,2023-04-15 22:47:19,Monitor
286,2023-02-19,2023-04-15 01:39:35,Speaker
593,2023-03-17,2023-04-15 05:23:10,Speaker
88,2023-02-16,2023-04-15 07:42:09,Speaker
275,2023-01-09,2023-04-15 21:37:45,IoT Device
946,2023-01-05,2023-04-15 20:28:59,Speaker
380,2023-03-20,2023-04-15 13:39:55,Speaker
526,2023-02-09,2023-04-15 10:20:31,Monitor
846,2023-01-19,2023-04-15 07:29:14,IoT Device
775,2023-02-17,2023-04-15 15:57:32,IoT Device
93,2023-02-05,2023-04-15 04:05:21,Watch
384,2023-03-02,2023-04-15 09:48:49,Watch
22,2023-02-04,2023-04-15 17:42:47,Watch
665,2023-02-26,2023-04-15 07:10:53,Watch
694,2023-02-17,2023-04-15 10:24:42,Monitor
712,2023-01-08,2023-04-15 14:53:33,Monitor
346,2023-01-14,2023-04-15 12:15:07,Monitor
858,2023-03-12,2023-04-15 09:04:52,IoT Device
408,2023-02-05,2023-04-15 13:06:11,IoT Device
892,2023-02-04,2023-04-15 12:55:58,Watch
420,2023-01-29,2023-04-15 19:18:36,IoT Device
226,2023-03-31,2023-04-15 01:51:23,Speaker
682,2023-02-26,2023-04-15 11:10:12,Monitor
367,2023-01-03,2023-04-15 12:12:31,Monitor
343,2023-03-16,2023-04-15 12:39:33,Monitor
43,2023-01-09,2023-04-15 13:47:27,IoT Device
926,2023-01-17,2023-04-15 21:40:18,IoT Device
376,2023-02-12,2023-04-15 06:57:06,Watch
52,2023-03-22,2023-04-15 20:50:54,IoT Device
123,2023-01-21,2023-04-15 11:56:22,Watch
439,2023-01-27,2023-04-15 12:46:30,IoT Device
692,2023-01-21,2023-04-15 13:05:56,Speaker
12,2023-01-12,2023-04-15 18:40:20,Watch
658,2023-01-07,2023-04-15 14:08:36,Monitor
838,2023-02-07,2023-04-15 07:13:21,Watch
322,2023-03-30,2023-04-15 19:53:47,Speaker
812,2023-01-21,2023-04-15 15:53:06,IoT Device
230,2023-02-19,2023-04-15 21:22:50,IoT Device
753,2023-02-15,2023-04-15 14:28:37,Watch
888,2023-03-30,2023-04-15 14:33:57,Monitor
35,2023-03-27,2023-04-15 18:28:18,Watch
447,2023-01-07,2023-04-15 12:15:04,Speaker
953,2023-03-29,2023-04-15 22:26:56,Monitor
735,2023-03-23,2023-04-15 20:43:15,Speaker
455,2023-03-04,2023-04-15 04:06:12,Speaker
85,2023-03-11,2023-04-15 04:55:17,IoT Device
397,2023-02-25,2023-04-15 09:50:44,Monitor
83,2023-03-10,2023-04-15 18:20:28,Monitor
608,2023-03-14,2023-04-15 02:27:11,IoT Device
34,2023-03-28,2023-04-15 12:10:20,Watch
141,2023-02-07,2023-04-15 19:44:48,Speaker
555,2023-02-12,2023-04-15 00:22:40,Speaker
430,2023-02-26,2023-04-15 06:21:08,Watch
726,2023-01-06,2023-04-15 11:06:58,Watch
233,2023-01-16,2023-04-15 01:49:24,Monitor
62,2023-01-21,2023-04-15 15:27:22,Monitor
85,2023-03-15,2023-04-15 11:47:30,Watch
666,2023-03-22,2023-04-15 01:45:12,Monitor
6,2023-01-02,2023-04-15 07:07:14,Watch
72,2023-02-25,2023-04-15 16:35:16,Monitor
988,2023-01-25,2023-04-15 14:57:49,Speaker
971,2023-01-16,2023-04-15 21:42:43,Watch
446,2023-02-19,2023-04-15 14:53:32,Speaker
935,2023-01-09,2023-04-15 21:30:05,Speaker
383,2023-03-06,2023-04-15 13:24:34,Speaker
784,2023-04-01,2023-04-15 12:09:27,IoT Device
824,2023-01-13,2023-04-15 22:30:30,Monitor
452,2023-03-29,2023-04-15 02:29:31,Monitor
760,2023-01-08,2023-04-15 14:35:05,Watch
928,2023-01-19,2023-04-15 16:05:27,Watch
789,2023-02-21,2023-04-15 23:01:44,IoT Device
862,2023-02-22,2023-04-15 00:29:51,IoT Device
42,2023-01-09,2023-04-15 13:21:58,IoT Device
342,2023-02-08,2023-04-15 15:33:29,Speaker
755,2023-03-20,2023-04-15 22:09:00,Watch
455,2023-03-22,2023-04-15 08:12:49,IoT Device
368,2023-03-09,2023-04-15 00:29:10,Monitor
110,2023-03-17,2023-04-15 13:49:16,Monitor
897,2023-02-03,2023-04-15 02:13:00,Watch
813,2023-01-09,2023-04-15 11:31:14,Speaker
960,2023-03-14,2023-04-15 07:20:38,Speaker
590,2023-03-26,2023-04-15 14:22:52,Speaker
325,2023-03-28,2023-04-15 12:51:02,Monitor
969,2023-01-10,2023-04-15 19:44:34,Watch
321,2023-01-23,2023-04-15 05:18:44,Watch
892,2023-02-12,2023-04-15 19:44:02,Monitor
265,2023-03-21,2023-04-15 15:23:10,Speaker
808,2023-01-01,2023-04-15 17:50:08,Watch
854,2023-02-10,2023-04-15 04:59:57,Watch
244,2023-03-09,2023-04-15 07:35:51,Monitor
912,2023-01-11,2023-04-15 22:32:30,Monitor
843,2023-03-10,2023-04-15 11:20:29,Speaker
289,2023-01-03,2023-04-15 15:44:41,IoT Device
305,2023-01-16,2023-04-15 20:48:22,Watch
191,2023-03-16,2023-04-15 00:13:41,Speaker
994,2023-03-23,2023-04-15 19:34:04,Speaker
538,2023-02-15,2023-04-15 22:31:02,Watch
430,2023-03-30,2023-04-15 13:51:23,IoT Device
713,2023-02-10,2023-04-15 13:04:10,Watch
572,2023-02-02,2023-04-15 09:51:49,Speaker
635,2023-01-11,2023-04-15 13:42:10,Watch
68,2023-03-09,2023-04-15 00:08:36,Monitor
49,2023-01-12,2023-04-15 04:30:19,Monitor
315,2023-01-13,2023-04-15 17:21:06,Watch
201,2023-03-15,2023-04-15 08:16:28,Speaker
237,2023-01-30,2023-04-15 13:02:08,Monitor
171,2023-03-19,2023-04-15 22:28:50,Monitor
40,2023-01-10,2023-04-15 01:39:16,Speaker
106,2023-03-01,2023-04-15 11:42:20,Watch
233,2023-01-05,2023-04-15 11:47:41,Watch
963,2023-02-21,2023-04-15 19:21:06,Watch
105,2023-01-15,2023-04-15 22:32:21,Speaker
864,2023-01-13,2023-04-15 14:39:48,IoT Device
779,2023-03-29,2023-04-15 19:46:48,IoT Device
372,2023-02-27,2023-04-15 03:43:03,IoT Device
708,2023-02-22,2023-04-15 17:00:39,Speaker
835,2023-02-13,2023-04-15 01:19:58,IoT Device
338,2023-01-26,2023-04-15 00:55:53,IoT Device
155,2023-03-07,2023-04-15 21:24:00,Monitor
656,2023-02-19,2023-04-15 23:27:48,IoT Device
797,2023-02-05,2023-04-15 00:38:33,IoT Device
1,2023-02-25,2023-04-15 23:41:29,Monitor
385,2023-02-11,2023-04-15 01:50:48,Watch
583,2023-03-08,2023-04-15 23:12:12,Watch
925,2023-03-18,2023-04-15 21:37:11,Speaker
964,2023-03-28,2023-04-15 22:08:39,Watch
319,2023-03-10,2023-04-15 16:14:39,Speaker
950,2023-03-23,2023-04-15 12:25:17,Speaker
776,2023-02-02,2023-04-15 18:35:19,IoT Device
422,2023-02-02,2023-04-15 01:03:38,Speaker
363,2023-03-22,2023-04-15 22:43:49,Speaker
820,2023-03-27,2023-04-15 08:07:48,Watch
226,2023-03-14,2023-04-15 05:52:27,Monitor
146,2023-01-26,2023-04-15 05:45:41,Speaker
948,2023-02-24,2023-04-15 10:12:19,Speaker
300,2023-03-21,2023-04-15 19:24:31,IoT Device
949,2023-03-06,2023-04-15 16:15:10,IoT Device
786,2023-02-05,2023-04-15 12:35:56,Watch
98,2023-01-21,2023-04-15 08:19:07,Watch
667,2023-02-21,2023-04-15 07:29:49,Watch
801,2023-04-01,2023-04-15 16:36:16,Speaker
285,2023-01-03,2023-04-15 17:23:34,IoT Device
760,2023-02-09,2023-04-15 22:21:38,IoT Device
489,2023-02-09,2023-04-15 18:02:48,Watch
14,2023-01-22,2023-04-15 04:55:40,Watch
603,2023-01-22,2023-04-15 17:38:34,IoT Device
245,2023-03-01,2023-04-15 08:41:02,Speaker
913,2023-01-03,2023-04-15 18:31:59,Monitor
83,2023-01-29,2023-04-15 21:50:02,IoT Device
210,2023-03-09,2023-04-15 13:00:57,Speaker
780,2023-01-18,2023-04-15 22:53:17,Speaker
319,2023-01-19,2023-04-15 04:31:59,Monitor
421,2023-02-11,2023-04-15 10:23:49,Monitor
88,2023-01-22,2023-04-15 22:21:07,IoT Device
719,2023-02-22,2023-04-15 20:41:21,Watch
139,2023-01-19,2023-04-15 14:16:34,Speaker
594,2023-03-11,2023-04-15 08:40:21,Speaker
154,2023-01-19,2023-04-15 11:57:20,IoT Device
979,2023-03-29,2023-04-15 15:23:34,Watch
336,2023-01-02,2023-04-15 19:29:40,IoT Device
513,2023-01-21,2023-04-15 22:22:16,Watch
991,2023-02-20,2023-04-15 08:45:18,IoT Device
530,2023-01-09,2023-04-15 21:17:08,IoT Device
576,2023-02-26,2023-04-15 14:23:31,Watch
161,2023-03-22,2023-04-15 17:53:32,Watch
808,2023-02-11,2023-04-15 10:19:43,Monitor
897,2023-03-26,2023-04-15 12:01:45,Watch
964,2023-01-03,2023-04-15 10:24:36,Watch
581,2023-02-25,2023-04-15 17:04:39,IoT Device
376,2023-03-22,2023-04-15 07:00:26,IoT Device
833,2023-03-06,2023-04-15 17:58:14,Speaker
951,2023-01-25,2023-04-15 13:49:58,Monitor
306,2023-02-04,2023-04-15 05:36:22,Watch
18,2023-01-05,2023-04-15 10:16:43,IoT Device
18,2023-02-18,2023-04-15 03:01:41,IoT Device
981,2023-01-12,2023-04-15 23:31:10,IoT Device
293,2023-03-25,2023-04-15 06:10:34,Speaker
919,2023-02-16,2023-04-15 23:56:13,Watch
243,2023-02-09,2023-04-15 14:24:36,Monitor
753,2023-03-22,2023-04-15 22:59:11,Monitor
784,2023-02-20,2023-04-15 11:35:02,Monitor
256,2023-01-31,2023-04-15 05:56:36,Watch
326,2023-03-07,2023-04-15 03:58:46,Watch
549,2023-01-01,2023-04-15 14:20:27,IoT Device
990,2023-02-19,2023-04-15 22:45:52,Watch
585,2023-01-16,2023-04-15 21:27:35,Watch
988,2023-02-07,2023-04-15 06:24:08,Monitor
13,2023-02-26,2023-04-15 00:25:44,Watch
970,2023-02-27,2023-04-15 03:19:36,Watch
702,2023-01-24,2023-04-15 17:12:12,Watch
26,2023-01-22,2023-04-15 04:42:22,IoT Device
286,2023-03-25,2023-04-15 05:36:28,Speaker
819,2023-03-25,2023-04-15 06:00:46,Monitor
809,2023-03-30,2023-04-15 00:03:29,Speaker
490,2023-01-14,2023-04-15 17:58:00,Monitor
224,2023-03-31,2023-04-15 16:11:34,Speaker
662,2023-02-04,2023-04-15 14:39:04,Speaker
635,2023-03-13,2023-04-15 07:36:21,Watch
481,2023-02-12,2023-04-15 19:30:10,Monitor
357,2023-03-03,2023-04-15 18:07:02,Speaker
201,2023-02-16,2023-04-15 09:44:50,Watch
102,2023-03-15,2023-04-15 00:44:47,Monitor
243,2023-01-25,2023-04-15 06:44:00,IoT Device
793,2023-02-15,2023-04-15 11:04:54,IoT Device
234,2023-02-27,2023-04-15 03:48:42,IoT Device
391,2023-01-22,2023-04-15 18:16:27,Speaker
962,2023-02-06,2023-04-15 18:31:36,Monitor
282,2023-03-09,2023-04-15 01:20:03,Monitor
961,2023-02-03,2023-04-15 07:51:29,Monitor
628,2023-03-13,2023-04-15 09:59:35,Monitor
45,2023-03-17,2023-04-15 03:00:56,IoT Device
622,2023-03-16,2023-04-15 18:14:36,Speaker
696,2023-01-19,2023-04-15 04:05:30,Watch
810,2023-01-07,2023-04-15 09:39:44,Watch
494,2023-02-24,2023-04-15 00:39:16,Speaker
21,2023-01-31,2023-04-15 23:17:45,Monitor
842,2023-01-08,2023-04-15 00:51:56,Monitor
391,2023-02-08,2023-04-15 15:44:27,Monitor
590,2023-01-24,2023-04-15 01:46:58,Speaker
618,2023-01-18,2023-04-15 08:48:13,Speaker
965,2023-03-29,2023-04-15 13:11:11,IoT Device
45,2023-02-19,2023-04-15 10:35:54,Watch
984,2023-03-13,2023-04-15 14:42:21,Watch
852,2023-03-10,2023-04-15 19:50:21,Monitor
995,2023-01-11,2023-04-15 03:14:03,Speaker
511,2023-03-15,2023-04-15 19:41:27,Monitor
855,2023-01-11,2023-04-15 14:06:42,Speaker
217,2023-01-01,2023-04-15 04:37:40,Speaker
92,2023-03-30,2023-04-15 20:03:53,Watch
466,2023-01-25,2023-04-15 10:21:32,IoT Device
95,2023-01-26,2023-04-15 21:00:06,Monitor
630,2023-01-06,2023-04-15 01:05:45,Speaker
351,2023-02-19,2023-04-15 00:02:48,IoT Device
844,2023-01-15,2023-04-15 18:29:05,Watch
268,2023-01-12,2023-04-15 22:01:13,Speaker
403,2023-01-26,2023-04-15 07:19:05,Monitor
716,2023-02-06,2023-04-15 04:30:57,Monitor
461,2023-03-07,2023-04-15 02:22:26,Monitor
257,2023-02-27,2023-04-15 06:27:57,IoT Device
335,2023-02-05,2023-04-15 06:21:55,Monitor
636,2023-03-22,2023-04-15 05:12:28,Monitor
670,2023-01-29,2023-04-15 00:03:29,Speaker
752,2023-03-29,2023-04-15 16:03:21,IoT Device
192,2023-03-07,2023-04-15 03:40:12,Speaker
399,2023-03-18,2023-04-15 16:14:53,Monitor
223,2023-03-01,2023-04-15 13:50:01,IoT Device
719,2023-01-25,2023-04-15 02:36:53,Monitor
281,2023-01-12,2023-04-15 08:19:48,Speaker
601,2023-01-21,2023-04-15 15:03:45,IoT Device
508,2023-03-04,2023-04-15 19:12:54,Watch
380,2023-02-25,2023-04-15 11:38:03,IoT Device
633,2023-03-08,2023-04-15 00:24:36,Watch
834,2023-03-09,2023-04-15 09:07:22,IoT Device
507,2023-01-08,2023-04-15 17:34:41,IoT Device
515,2023-02-23,2023-04-15 06:17:01,Monitor
694,2023-03-24,2023-04-15 17:45:06,IoT Device
761,2023-02-13,2023-04-15 20:47:45,IoT Device
869,2023-02-28,2023-04-15 11:38:34,Watch
909,2023-02-19,2023-04-15 01:24:06,Monitor
70,2023-02-08,2023-04-15 17:05:50,IoT Device
73,2023-02-14,2023-04-15 22:55:24,IoT Device
426,2023-03-07,2023-04-15 22:47:37,Monitor
43,2023-03-13,2023-04-15 19:11:08,Monitor
91,2023-01-02,2023-04-15 11:23:13,IoT Device
204,2023-01-06,2023-04-15 14:06:53,IoT Device
984,2023-02-12,2023-04-15 05:14:51,Watch
136,2023-02-27,2023-04-15 19:27:38,Speaker
924,2023-03-15,2023-04-15 08:59:50,IoT Device
170,2023-02-09,2023-04-15 03:42:13,Speaker
506,2023-02-19,2023-04-15 11:30:49,IoT Device
276,2023-01-12,2023-04-15 20:11:28,Watch
581,2023-02-23,2023-04-15 05:42:22,Speaker
811,2023-03-02,2023-04-15 01:51:22,Watch
878,2023-02-10,2023-04-15 03:13:44,Monitor
789,2023-01-31,2023-04-15 07:28:14,Monitor
154,2023-02-07,2023-04-15 06:34:34,Monitor
765,2023-03-12,2023-04-15 00:58:01,Speaker
813,2023-03-15,2023-04-15 20:23:44,IoT Device
211,2023-01-16,2023-04-15 09:20:56,Speaker
89,2023-02-24,2023-04-15 01:03:51,IoT Device
663,2023-01-29,2023-04-15 04:17:01,IoT Device
911,2023-02-16,2023-04-15 07:55:04,Speaker
407,2023-01-30,2023-04-15 23:04:40,Watch
231,2023-02-11,2023-04-15 17:50:37,Speaker
699,2023-01-31,2023-04-15 04:27:54,IoT Device
642,2023-01-27,2023-04-15 05:06:22,Watch
737,2023-01-27,2023-04-15 07:44:36,IoT Device
526,2023-03-29,2023-04-15 07:59:31,IoT Device
34,2023-02-17,2023-04-15 18:22:29,IoT Device
