device_id,gps_date,gps_time,latitude,longitude,latitude_direction,longitude_direction
141,2023-01-11,22:44:54,52,-74,North,East
157,2023-02-03,09:31:53,-26,16,South,West
873,2023-03-22,10:55:06,76,129,North,West
8,2023-01-02,15:09:12,-58,154,South,West
427,2023-03-08,09:53:22,23,-20,North,East
920,2023-03-24,18:30:08,-38,-36,South,East
740,2023-03-24,05:30:14,-10,-128,South,East
386,2023-03-08,13:19:15,71,-9,North,East
414,2023-02-25,12:42:26,67,-128,North,East
986,2023-03-16,07:58:57,-8,145,South,West
716,2023-03-23,06:08:05,-17,-115,South,East
295,2023-03-18,08:30:27,88,127,North,West
309,2023-03-14,02:21:47,51,-80,North,East
550,2023-01-20,12:24:49,10,47,North,West
995,2023-01-15,14:22:46,-19,-178,South,East
20,2023-03-20,12:15:23,36,137,North,West
451,2023-02-24,00:31:43,-80,147,South,West
191,2023-03-06,12:18:30,-22,-12,South,East
161,2023-02-17,07:34:40,13,105,North,West
870,2023-01-01,14:03:56,2,-74,North,East
72,2023-01-16,14:29:10,-89,13,South,West
451,2023-01-17,17:01:09,9,-26,North,East
675,2023-01-29,13:59:47,55,-157,North,East
806,2023-03-10,15:51:49,-36,75,South,West
42,2023-01-10,14:18:18,17,59,North,West
798,2023-04-01,06:25:22,-52,38,South,West
785,2023-03-30,04:13:19,-52,-28,South,East
289,2023-01-17,23:16:09,-71,-74,South,East
750,2023-02-27,14:01:07,-16,99,South,West
635,2023-02-12,18:20:17,-50,66,South,West
750,2023-03-11,18:11:14,29,-113,North,East
886,2023-01-02,19:41:12,5,-87,North,East
779,2023-01-26,08:37:41,-26,95,South,West
755,2023-03-25,00:45:53,4,149,North,West
839,2023-01-17,17:32:18,-41,141,South,West
385,2023-01-06,12:01:44,46,-165,North,East
436,2023-01-14,22:09:14,-27,-26,South,East
624,2023-01-08,19:13:02,-74,1,South,West
277,2023-01-25,21:45:37,42,-147,North,East
936,2023-03-13,13:47:24,81,-177,North,East
680,2023-02-12,15:08:45,-87,-59,South,East
697,2023-01-08,00:29:16,83,102,North,West
32,2023-02-17,23:15:32,6,126,North,West
147,2023-03-22,04:16:17,-85,180,South,West
919,2023-03-31,09:03:15,73,60,North,West
373,2023-01-09,11:10:40,53,80,North,West
832,2023-01-31,13:03:39,-55,62,South,West
553,2023-01-28,12:53:51,46,-95,North,East
801,2023-01-27,12:09:33,70,100,North,West
829,2023-02-01,14:25:04,-54,65,South,West
42,2023-01-09,02:23:24,35,69,North,West
195,2023-02-01,11:23:46,-47,-88,South,East
912,2023-01-28,13:04:52,-14,-13,South,East
88,2023-02-28,23:17:17,-80,-2,South,East
779,2023-01-16,02:51:16,-68,138,South,West
262,2023-03-05,04:38:19,70,129,North,West
237,2023-01-15,18:11:46,31,99,North,West
147,2023-01-17,11:31:22,-21,-63,South,East
305,2023-03-18,20:57:56,16,13,North,West
313,2023-03-20,08:29:06,60,85,North,West
362,2023-03-22,08:28:11,-3,-63,South,East
790,2023-03-03,17:00:43,64,-96,North,East
967,2023-01-04,17:06:07,-85,138,South,West
596,2023-02-09,12:55:12,30,-126,North,East
965,2023-03-26,18:33:05,-40,-97,South,East
689,2023-02-20,13:37:03,32,-159,North,East
849,2023-03-14,04:33:53,42,152,North,West
427,2023-02-02,02:10:47,-25,-78,South,East
739,2023-02-14,19:19:36,69,74,North,West
818,2023-01-12,23:28:29,-18,140,South,West
23,2023-02-08,11:59:47,77,-26,North,East
515,2023-01-04,02:26:44,42,-72,North,East
470,2023-03-06,00:18:07,-4,-133,South,East
404,2023-01-07,21:40:28,82,-17,North,East
42,2023-01-27,11:54:26,-3,159,South,West
752,2023-01-22,19:16:41,15,-81,North,East
160,2023-01-23,06:26:36,8,1,North,West
865,2023-02-09,12:39:48,-42,117,South,West
528,2023-03-04,02:10:00,-7,-86,South,East
949,2023-02-11,09:14:57,-7,-122,South,East
56,2023-01-10,11:05:59,72,-18,North,East
171,2023-01-04,08:22:19,89,-101,North,East
806,2023-01-26,03:23:29,41,25,North,West
646,2023-03-18,12:49:58,82,29,North,West
794,2023-03-18,20:19:20,-16,136,South,West
501,2023-02-12,07:58:25,-66,141,South,West
382,2023-01-05,20:49:47,18,-62,North,East
303,2023-02-23,21:43:32,-87,108,South,West
962,2023-02-10,12:39:48,82,-170,North,East
341,2023-03-03,11:16:30,-25,-48,South,East
256,2023-03-17,08:40:40,24,-73,North,East
685,2023-01-07,00:43:12,77,37,North,West
971,2023-01-28,07:16:01,-18,-169,South,East
170,2023-03-04,21:12:18,-17,59,South,West
251,2023-03-12,06:09:47,-5,167,South,West
278,2023-02-05,22:13:15,20,-150,North,East
22,2023-04-01,02:35:56,64,101,North,West
898,2023-03-09,13:37:15,26,162,North,West
186,2023-01-16,04:20:44,31,-145,North,East
615,2023-03-14,13:50:18,81,149,North,West
343,2023-03-16,12:57:18,63,60,North,West
940,2023-02-03,21:40:04,12,-74,North,East
939,2023-03-05,00:44:10,-34,-93,South,East
256,2023-02-04,06:05:11,71,-31,North,East
110,2023-03-20,10:35:10,32,-177,North,East
915,2023-01-22,20:54:36,33,-98,North,East
559,2023-01-02,20:25:51,70,39,North,West
505,2023-03-10,15:46:26,55,-7,North,East
182,2023-02-03,00:48:51,34,158,North,West
424,2023-02-22,07:19:12,-56,-103,South,East
658,2023-01-18,11:22:07,40,-124,North,East
514,2023-02-17,03:02:24,11,-159,North,East
95,2023-01-07,08:59:12,13,-92,North,East
424,2023-02-18,02:19:37,63,-77,North,East
972,2023-01-12,03:07:41,-61,35,South,West
492,2023-03-15,12:26:41,-73,-179,South,East
477,2023-03-31,14:52:58,-13,-102,South,East
383,2023-04-01,14:23:49,-4,61,South,West
375,2023-01-06,21:50:00,86,-93,North,East
375,2023-01-10,02:14:54,21,154,North,West
355,2023-03-20,23:44:11,65,-1,North,East
641,2023-02-20,02:38:22,-84,-151,South,East
912,2023-01-30,05:43:35,66,-13,North,East
646,2023-02-26,09:57:39,-10,170,South,West
122,2023-04-01,19:27:21,51,-53,North,East
5,2023-01-31,22:20:40,33,122,North,West
791,2023-03-30,00:04:24,13,21,North,West
893,2023-01-28,15:10:08,-11,-100,South,East
695,2023-01-17,12:05:34,38,-95,North,East
888,2023-03-14,23:56:40,1,-86,North,East
617,2023-02-22,19:50:01,-7,-51,South,East
328,2023-01-24,13:59:09,-15,-54,South,East
42,2023-02-24,11:05:35,-70,-67,South,East
397,2023-03-21,12:09:44,-56,94,South,West
910,2023-02-08,00:05:25,53,-50,North,East
681,2023-01-03,09:03:30,10,109,North,West
117,2023-01-05,05:59:09,-90,107,South,West
443,2023-03-25,21:09:22,-87,127,South,West
328,2023-01-03,10:02:29,86,155,North,West
13,2023-02-17,20:22:02,6,-24,North,East
481,2023-03-27,06:47:47,73,-27,North,East
726,2023-01-06,14:51:14,-28,14,South,West
787,2023-02-11,20:02:08,72,42,North,West
418,2023-03-02,02:52:55,31,-162,North,East
743,2023-02-02,03:58:37,-73,-31,South,East
226,2023-03-25,14:54:02,38,-94,North,East
760,2023-02-10,14:14:44,78,-142,North,East
767,2023-03-18,01:43:41,79,-158,North,East
159,2023-01-05,04:28:44,46,132,North,West
940,2023-01-13,05:16:26,76,-47,North,East
140,2023-03-30,07:18:07,-52,-46,South,East
53,2023-01-16,13:52:32,-22,49,South,West
121,2023-03-06,16:16:48,13,-102,North,East
519,2023-03-17,08:08:53,7,72,North,West
5,2023-02-28,18:58:33,-39,-81,South,East
380,2023-01-05,21:13:44,10,11,North,West
993,2023-02-23,15:07:53,-52,53,South,West
258,2023-03-08,11:27:35,-62,-45,South,East
901,2023-02-21,13:25:31,-30,-97,South,East
679,2023-03-23,12:36:22,42,-137,North,East
600,2023-02-24,20:19:17,49,157,North,West
779,2023-02-27,22:26:40,-14,65,South,West
95,2023-03-09,03:15:26,3,-136,North,East
590,2023-01-28,23:15:17,81,-176,North,East
301,2023-01-19,14:53:33,-11,-160,South,East
468,2023-02-14,14:03:26,58,21,North,West
462,2023-03-16,16:42:20,46,171,North,West
210,2023-02-02,22:47:00,-78,162,South,West
949,2023-01-05,10:44:31,82,-136,North,East
812,2023-01-05,10:15:10,35,81,North,West
216,2023-03-20,00:09:05,24,34,North,West
665,2023-03-24,22:56:42,-11,151,South,West
725,2023-03-13,17:48:44,-81,-41,South,East
802,2023-03-17,15:49:13,36,-152,North,East
74,2023-01-03,00:11:09,-1,-78,South,East
324,2023-01-17,12:25:34,42,8,North,West
138,2023-02-27,03:23:30,66,-47,North,East
13,2023-01-26,05:27:46,-66,-19,South,East
617,2023-01-30,07:02:08,-90,-17,South,East
38,2023-01-29,15:18:43,-33,-86,South,East
145,2023-01-06,15:10:02,-45,-120,South,East
550,2023-03-02,15:20:01,-26,9,South,West
415,2023-01-19,10:24:42,-11,-168,South,East
269,2023-04-01,14:01:00,-59,109,South,West
863,2023-03-06,22:47:29,-73,150,South,West
802,2023-01-24,05:31:49,35,-163,North,East
697,2023-02-28,18:40:14,81,-21,North,East
542,2023-02-09,09:06:00,76,-117,North,East
598,2023-04-01,16:49:52,64,128,North,West
625,2023-02-06,03:37:15,-73,-96,South,East
711,2023-02-14,18:08:00,-89,-71,South,East
262,2023-01-17,11:55:36,61,-110,North,East
991,2023-02-04,14:58:13,88,5,North,West
861,2023-02-19,20:11:08,-26,-164,South,East
386,2023-02-25,01:02:17,-77,94,South,West
89,2023-03-17,01:45:35,-18,152,South,West
684,2023-03-30,15:48:03,-64,33,South,West
364,2023-01-10,14:42:19,78,94,North,West
717,2023-01-24,19:09:58,15,25,North,West
21,2023-02-06,20:15:30,-20,6,South,West
26,2023-03-24,04:16:13,-73,100,South,West
379,2023-02-06,11:53:28,21,11,North,West
21,2023-03-20,03:36:32,82,55,North,West
430,2023-01-01,22:13:22,-47,152,South,West
669,2023-03-02,05:40:58,7,-84,North,East
217,2023-01-24,00:21:20,-68,125,South,West
111,2023-02-05,12:40:48,67,50,North,West
309,2023-03-26,14:45:13,-13,-59,South,East
622,2023-03-29,08:33:19,72,-133,North,East
775,2023-02-10,08:49:45,-42,120,South,West
961,2023-02-25,18:22:29,-46,161,South,West
403,2023-01-30,09:55:52,59,8,North,West
988,2023-01-15,17:00:34,63,-179,North,East
594,2023-03-29,00:14:21,20,-177,North,East
981,2023-02-14,01:38:45,64,60,North,West
23,2023-01-23,12:54:52,81,90,North,West
631,2023-01-30,07:46:05,69,-127,North,East
488,2023-03-27,04:25:28,4,-77,North,East
596,2023-02-22,20:09:03,90,43,North,West
419,2023-03-16,21:26:36,-34,85,South,West
528,2023-01-21,23:33:25,84,-171,North,East
503,2023-01-19,04:36:39,45,43,North,West
918,2023-03-17,01:12:21,-88,34,South,West
218,2023-02-26,15:46:10,-76,166,South,West
974,2023-01-25,10:07:29,-37,-81,South,East
776,2023-03-26,09:12:02,17,-27,North,East
17,2023-02-07,01:01:15,-34,-124,South,East
792,2023-02-17,19:31:59,6,136,North,West
800,2023-02-04,04:53:33,-77,95,South,West
781,2023-03-20,01:43:38,90,-137,North,East
509,2023-01-03,23:10:11,56,28,North,West
168,2023-03-13,01:14:00,50,-54,North,East
486,2023-01-26,17:17:59,-13,-93,South,East
734,2023-03-10,12:10:00,21,55,North,West
411,2023-01-02,18:44:32,63,-130,North,East
988,2023-02-08,20:26:39,-30,-176,South,East
703,2023-01-20,19:46:03,-13,168,South,West
977,2023-01-17,20:51:23,55,-18,North,East
552,2023-01-15,09:24:48,86,-30,North,East
533,2023-03-26,12:01:54,17,137,North,West
699,2023-02-24,11:57:24,41,31,North,West
879,2023-02-07,03:38:32,-34,-106,South,East
713,2023-02-21,17:16:50,-41,-54,South,East
738,2023-03-24,06:21:03,-25,69,South,West
560,2023-03-26,00:26:38,30,65,North,West
163,2023-03-26,05:46:54,-20,-136,South,East
386,2023-03-28,03:33:34,-70,54,South,West
271,2023-03-02,02:42:38,19,66,North,West
905,2023-01-09,07:14:16,64,-47,North,East
722,2023-03-23,04:13:11,-59,-113,South,East
367,2023-03-13,22:50:21,-41,90,South,West
662,2023-01-16,18:21:01,59,-153,North,East
900,2023-01-22,08:29:18,90,44,North,West
386,2023-01-30,20:26:09,27,-109,North,East
861,2023-01-05,06:12:40,-88,66,South,West
398,2023-02-10,16:55:40,-77,128,South,West
697,2023-02-15,22:51:37,-69,101,South,West
808,2023-03-04,19:51:15,10,-31,North,East
697,2023-03-26,10:08:54,-2,-170,South,East
303,2023-02-24,12:37:45,3,72,North,West
257,2023-01-19,23:38:20,49,-62,North,East
196,2023-03-18,20:29:25,33,-6,North,East
66,2023-01-15,04:51:06,-57,113,South,West
298,2023-02-15,20:07:05,61,72,North,West
194,2023-03-20,12:04:04,24,83,North,West
680,2023-04-01,13:15:29,-19,-115,South,East
194,2023-01-07,00:36:08,0,-139,North,East
953,2023-02-07,13:29:48,-3,-147,South,East
912,2023-01-18,19:23:14,7,135,North,West
195,2023-02-08,03:09:55,29,1,North,West
143,2023-03-05,14:22:30,25,58,North,West
916,2023-01-19,06:04:16,-12,-5,South,East
378,2023-01-14,01:58:01,8,-122,North,East
748,2023-02-13,09:42:19,-76,66,South,West
17,2023-01-29,15:39:26,69,122,North,West
197,2023-01-30,18:53:44,88,27,North,West
853,2023-03-22,08:29:22,-51,175,South,West
112,2023-02-03,22:34:20,35,-157,North,East
269,2023-01-27,19:45:11,37,77,North,West
800,2023-02-21,05:41:58,-39,-143,South,East
771,2023-03-29,00:05:30,19,-44,North,East
841,2023-02-19,11:05:02,72,129,North,West
946,2023-02-24,02:41:04,36,7,North,West
393,2023-01-31,15:07:13,49,133,North,West
913,2023-01-31,04:35:19,9,7,North,West
451,2023-02-24,15:11:14,42,-73,North,East
76,2023-01-21,10:21:45,-61,68,South,West
595,2023-03-16,12:07:21,-51,-83,South,East
108,2023-03-25,18:23:43,-65,-60,South,East
62,2023-02-13,21:25:07,-82,-177,South,East
234,2023-03-31,22:26:12,-8,-94,South,East
369,2023-01-25,06:23:36,30,147,North,West
493,2023-02-01,14:39:21,49,-14,North,East
787,2023-03-14,08:29:01,61,-117,North,East
896,2023-01-04,02:34:50,-8,111,South,West
798,2023-04-01,06:55:33,-29,7,South,West
59,2023-02-11,09:09:08,84,-162,North,East
412,2023-03-28,06:17:41,-64,-31,South,East
145,2023-02-08,20:11:57,50,95,North,West
151,2023-01-15,16:34:01,2,-157,North,East
367,2023-01-19,02:41:02,-53,-20,South,East
676,2023-03-02,04:47:35,60,67,North,West
813,2023-03-03,12:54:26,48,52,North,West
662,2023-01-21,11:31:33,-66,-125,South,East
375,2023-03-22,11:47:05,3,24,North,West
483,2023-02-08,00:53:49,-39,-129,South,East
409,2023-03-10,09:52:50,-34,-164,South,East
828,2023-02-02,19:40:31,-87,-135,South,East
395,2023-01-28,19:43:05,44,79,North,West
63,2023-02-14,10:33:58,-10,-156,South,East
792,2023-03-12,13:26:39,-76,-173,South,East
845,2023-03-10,18:24:26,31,33,North,West
540,2023-01-05,05:03:29,-44,116,South,West
718,2023-01-18,06:16:25,36,88,North,West
580,2023-03-08,08:45:38,-24,-26,South,East
608,2023-02-25,11:11:03,33,57,North,West
994,2023-02-24,05:32:43,-23,15,South,West
460,2023-02-05,04:48:46,-80,-7,South,East
188,2023-02-12,20:08:01,86,-102,North,East
595,2023-02-18,08:15:44,81,-150,North,East
757,2023-03-16,07:16:13,-19,-144,South,East
373,2023-01-30,01:46:49,14,-1,North,East
339,2023-02-15,03:40:42,-2,-17,South,East
548,2023-03-27,01:34:44,66,41,North,West
566,2023-01-15,03:19:03,-63,18,South,West
906,2023-03-14,16:01:50,35,-15,North,East
1000,2023-03-04,22:10:14,-63,-7,South,East
169,2023-01-13,23:11:18,-37,-1,South,East
485,2023-03-06,00:27:54,-20,-118,South,East
737,2023-03-30,09:41:15,85,144,North,West
428,2023-04-01,07:20:38,-20,76,South,West
850,2023-03-07,03:09:26,-75,160,South,West
451,2023-03-28,22:01:47,48,-164,North,East
766,2023-01-25,15:16:48,6,-44,North,East
26,2023-02-02,23:46:31,-51,-17,South,East
407,2023-02-08,16:52:25,-68,-167,South,East
851,2023-01-06,04:12:07,58,4,North,West
938,2023-03-22,13:42:44,-44,26,South,West
668,2023-03-06,09:35:42,-69,-26,South,East
973,2023-03-31,14:01:12,43,84,North,West
439,2023-02-10,23:23:25,26,123,North,West
228,2023-02-19,21:49:45,7,95,North,West
113,2023-02-18,23:52:31,-5,-96,South,East
148,2023-02-13,07:19:55,0,18,North,West
310,2023-03-29,14:41:15,-6,-30,South,East
119,2023-02-07,04:21:36,-16,-159,South,East
991,2023-02-19,02:32:03,-42,152,South,West
249,2023-02-12,14:59:05,87,8,North,West
292,2023-02-12,17:11:38,-54,32,South,West
439,2023-01-19,14:46:05,7,-15,North,East
478,2023-02-02,01:28:20,68,116,North,West
234,2023-02-13,03:53:03,-65,8,South,West
819,2023-01-22,21:46:57,59,-49,North,East
441,2023-01-26,03:04:21,37,144,North,West
296,2023-01-05,14:45:38,-72,-5,South,East
185,2023-02-16,05:20:08,69,-11,North,East
856,2023-03-17,09:44:52,30,111,North,West
943,2023-02-17,14:38:37,-6,-35,South,East
892,2023-03-19,05:59:00,-12,-151,South,East
973,2023-01-17,07:09:46,11,85,North,West
29,2023-02-17,00:28:39,33,139,North,West
322,2023-01-11,06:05:22,65,-176,North,East
285,2023-03-26,06:00:22,-3,-54,South,East
803,2023-01-12,15:45:15,58,32,North,West
884,2023-02-15,16:39:33,84,-38,North,East
291,2023-03-16,00:59:47,29,89,North,West
14,2023-03-05,21:45:08,38,-65,North,East
757,2023-01-31,13:40:48,-79,47,South,West
856,2023-02-12,01:29:03,8,-2,North,East
96,2023-03-24,18:23:03,-30,146,South,West
769,2023-03-17,05:10:54,-67,-45,South,East
269,2023-03-11,18:12:35,-10,-137,South,East
294,2023-03-05,15:50:35,22,-19,North,East
915,2023-02-18,06:45:50,-38,-137,South,East
466,2023-03-24,12:50:29,-3,-129,South,East
980,2023-03-30,05:08:18,-80,-101,South,East
407,2023-01-02,03:35:56,21,95,North,West
304,2023-01-03,09:56:38,-52,-61,South,East
456,2023-02-19,02:44:18,81,-110,North,East
689,2023-01-25,05:25:33,46,30,North,West
946,2023-01-06,15:29:11,26,-146,North,East
655,2023-02-26,19:28:24,-10,53,South,West
894,2023-02-06,04:36:30,67,81,North,West
405,2023-02-04,03:12:46,34,-77,North,East
85,2023-02-21,22:41:52,-72,56,South,West
808,2023-03-29,16:04:56,63,-168,North,East
924,2023-02-19,02:53:52,-47,134,South,West
180,2023-01-04,06:00:13,32,-32,North,East
528,2023-02-16,12:13:40,15,168,North,West
165,2023-01-17,20:02:55,90,-16,North,East
991,2023-01-31,06:33:55,-20,2,South,West
860,2023-02-11,01:01:08,37,14,North,West
262,2023-01-04,18:31:37,-43,12,South,West
847,2023-02-20,22:06:05,14,32,North,West
916,2023-03-06,17:53:52,31,-28,North,East
32,2023-03-01,18:15:07,5,-134,North,East
16,2023-02-01,02:59:33,32,-56,North,East
819,2023-02-19,11:57:13,-65,-43,South,East
627,2023-01-10,16:22:33,37,-8,North,East
357,2023-01-16,01:41:46,-22,136,South,West
719,2023-02-01,14:11:55,7,-8,North,East
356,2023-01-19,06:43:44,7,-132,North,East
882,2023-03-31,17:04:00,66,-92,North,East
833,2023-01-10,23:47:54,22,178,North,West
691,2023-02-07,09:10:47,13,83,North,West
530,2023-03-31,05:54:37,86,-85,North,East
716,2023-01-16,15:31:51,90,135,North,West
764,2023-01-10,08:02:32,87,-152,North,East
868,2023-01-20,07:23:02,-40,-179,South,East
732,2023-01-10,19:18:43,-33,62,South,West
719,2023-03-11,01:06:27,-35,154,South,West
783,2023-01-23,02:39:20,-27,52,South,West
282,2023-02-25,08:54:57,90,-136,North,East
102,2023-03-02,14:18:02,-38,6,South,West
798,2023-01-08,02:12:43,-56,-97,South,East
363,2023-02-03,12:46:46,-34,107,South,West
173,2023-01-19,07:33:16,-1,75,South,West
272,2023-02-20,14:19:32,26,40,North,West
534,2023-03-20,23:30:45,-49,-49,South,East
713,2023-03-20,01:27:42,-16,-82,South,East
601,2023-01-22,16:36:05,35,-118,North,East
871,2023-03-08,09:42:51,-26,23,South,West
72,2023-03-02,18:41:06,3,-123,North,East
476,2023-02-20,02:12:02,-46,107,South,West
770,2023-02-27,01:23:32,13,-13,North,East
805,2023-01-29,01:00:47,-30,-3,South,East
721,2023-03-25,05:41:09,76,-34,North,East
810,2023-01-17,22:12:10,27,-46,North,East
260,2023-02-03,15:39:44,71,-158,North,East
787,2023-02-09,03:52:15,71,140,North,West
131,2023-01-29,17:47:34,39,-164,North,East
910,2023-01-07,09:11:55,-43,-6,South,East
57,2023-01-17,21:00:41,26,105,North,West
471,2023-02-21,00:35:03,23,-154,North,East
136,2023-01-15,04:28:59,63,-29,North,East
803,2023-02-05,05:16:11,80,-35,North,East
123,2023-01-27,01:42:49,52,58,North,West
304,2023-01-07,10:13:37,-5,105,South,West
76,2023-03-28,15:07:50,-11,-22,South,East
129,2023-03-17,02:04:56,-64,-152,South,East
73,2023-02-16,17:33:24,82,17,North,West
56,2023-01-06,11:10:14,-67,-173,South,East
883,2023-02-05,05:03:55,18,87,North,West
970,2023-02-17,01:04:22,53,93,North,West
350,2023-02-01,21:21:32,-4,-177,South,East
410,2023-01-06,22:33:59,73,-23,North,East
511,2023-02-20,12:23:11,-21,-92,South,East
753,2023-02-10,13:40:14,48,104,North,West
113,2023-02-28,18:36:48,88,-4,North,East
50,2023-01-08,23:41:40,-44,-117,South,East
186,2023-03-02,11:27:35,-82,50,South,West
818,2023-02-12,08:09:13,-38,78,South,West
391,2023-02-27,16:22:57,12,96,North,West
230,2023-01-19,17:31:55,28,43,North,West
586,2023-01-13,12:31:48,-38,-109,South,East
512,2023-01-18,12:42:49,-61,121,South,West
928,2023-03-07,13:43:04,37,36,North,West
437,2023-02-04,03:44:08,85,172,North,West
212,2023-02-06,21:21:04,-2,178,South,West
674,2023-01-13,11:11:18,0,-110,North,East
800,2023-03-31,14:29:20,0,138,North,West
712,2023-03-07,08:01:29,76,-95,North,East
130,2023-01-11,02:09:08,34,59,North,West
